seg_id,rate,year,year_std,path_name,path_supplement,notes
991,HSR,2024,,包银高速铁路,,银川到石嘴山市惠农区
992,HSR,2024,,南深高速铁路,,南宁到玉林
993,HSR,2024,,宣绩高速铁路,即新建皖赣铁路宣城至绩溪段,宣城到绩溪
994,GT1,2024,2006,将淖铁路,GT1， 在淖毛湖出分开,将军庙到淖毛湖
995,HSR,2024,,川青铁路,,镇江关到黄胜关
996,HSR,2024,,巴南高速铁路,又名汉巴南铁路,南充到巴中
997,HSR,2024,,广惠城际铁路,,东莞到广州番禺
998,HSR,2024,,广清城际铁路,,清远（清城站）
999,HSR,2024,,广清城际铁路,,广州（省职教站）
1000,HSR,2024,,广肇城际铁路,,广州番禺到佛山
1001,HSR,2024,,怀兴城际铁路,前称首都机场至北京新机场城际铁路联络线,大兴机场站到廊坊
1002,HSR,2024,,日兰高速铁路,别称鲁南高速铁路,庄寨到兰考
1003,HSR,2024,,杭温高速铁路,简称杭温高铁,桐庐到义乌
1004,HSR,2024,,杭温高速铁路,简称杭温高铁,义乌到温州
1005,HSR,2024,,池黄高速铁路,,池州到黄山
1006,HSR,2024,,沪苏湖高速铁路,,上海到湖州
1007,HSR,2024,,渝昆高速铁路,京昆高速铁路通道的组成部分,泸州到宜宾
1008,HSR,2024,,渝昆高速铁路,京昆高速铁路通道的组成部分,重庆到泸州
1009,HSR,2024,,潍烟高速铁路,,潍坊昌邑到烟台芝罘
1010,HSR,2024,,荆荆铁路,,荆门到荆州
1011,HSR,2024,,荆荆铁路,,荆州
1012,HSR,2024,,龙龙铁路,,梅州到龙川
