origin,destination,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024
3304,5103,23.8462882971493,23.8462882971493,23.8462882971493,23.7441437174166,23.7374589215679,23.7374589215679,22.8965281220375,22.8713777022764,22.8713777022764,21.4004957280878,19.0602222657261,19.0602222657261,19.0602222657261,18.2407411059736,18.2401259037455,17.9712047664087,17.9712047664087,17.9712047664087,17.8226742558383,16.0679483120185,16.0679483120185,16.0679483120185,16.0679483120185,16.0679483120185,16.0679483120185,15.9477882401103,15.9477882401103,15.9477882401103,15.9477882401103,15.9460510012329,15.9460510012329
3305,5103,22.3804351205996,22.3804351205996,22.3804351205996,22.3052961286489,22.3052961286489,22.3052961286489,21.1013813406256,21.0907638815602,21.0907638815602,19.6198819073716,18.0356871931226,18.0356871931226,18.0356871931226,17.365451445713,17.3648362434849,17.0959151061481,17.0959151061481,17.0959151061481,16.9473845955777,15.1926586517579,15.1926586517579,15.1926586517579,15.1926586517579,15.1926586517579,15.1926586517579,15.0724985798498,15.0724985798498,15.0724985798498,15.0724985798498,15.0707613409723,15.0707613409723
3306,5103,22.9397024234329,22.9397024234329,22.9397024234329,22.8645634314821,22.8645634314821,22.8645634314821,21.8491195253449,21.8336649131001,21.8336649131001,20.3627829389116,18.7785882246625,18.7785882246625,18.7785882246625,18.108352477253,18.1077372750249,17.838816137688,17.838816137688,17.838816137688,17.6902856271176,15.9355596832978,15.9355596832978,15.9355596832978,15.9355596832978,15.9355596832978,15.9355596832978,15.8153996113896,15.8153996113896,15.8153996113896,15.8153996113896,15.8136623725122,15.8136623725122
3307,5103,21.5227141080788,21.5227141080788,21.5227141080788,21.4475751161281,21.4475751161281,21.4475751161281,21.3957625893289,21.2018072678228,21.2018072678228,21.2018072678228,20.4334037274445,20.4334037274445,18.3823835002416,18.3823835002416,18.3823835002416,18.3823835002416,18.3823835002416,18.3823835002416,18.3823835002416,16.8993320507462,16.8993320507462,16.8993320507462,16.8993320507462,16.8993320507462,16.773419586375,16.1453052274113,16.1453052274113,16.1453052274113,16.1453052274113,16.1435679885338,16.1435679885338
3308,5103,20.8036632983123,20.8036632983123,20.8036632983123,20.7285243063615,20.7285243063615,20.7285243063615,20.6767117795624,20.5011991457861,20.5011991457861,20.5011991457861,20.2123894255984,20.2123894255984,17.681775378205,17.681775378205,17.681775378205,17.681775378205,17.681775378205,17.681775378205,17.681775378205,16.1987239287096,16.1987239287096,16.1987239287096,16.1987239287096,16.1228817497608,15.9969692853896,15.3688549264259,15.3688549264259,15.3688549264259,15.3688549264259,15.3671176875484,15.3671176875484
3309,5103,27.7856887516381,27.7856887516381,27.7856887516381,27.7105497596874,27.7105497596874,27.7105497596874,26.6951058535502,26.6796512413054,26.6796512413054,25.2087692671168,23.6245745528679,23.6245745528679,23.6245745528679,22.9543388054583,22.9537236032302,22.6848024658933,22.6848024658933,22.6848024658933,22.5362719553229,20.7815460115031,20.7815460115031,20.7815460115031,20.7815460115031,20.7815460115031,20.7815460115031,20.6613859395949,20.6613859395949,20.6613859395949,20.6613859395949,20.6596487007175,20.6596487007175
3310,5103,37.1216521280577,37.1216521280577,37.1216521280577,34.299431800451,34.299431800451,34.299431800451,34.2476192736518,34.0537479927422,34.0537479927422,34.0537479927422,33.0032048149267,33.0032048149267,31.2343242251611,31.2343242251611,31.2343242251611,20.0592011523881,20.0592011523881,20.0592011523881,19.9106706418177,18.155944697998,18.155944697998,18.155944697998,18.155944697998,18.155944697998,18.155944697998,18.0357846260898,18.0357846260898,18.0212339868668,18.0212339868668,18.0194967479894,18.0194967479894
3311,5103,28.4834450847744,28.4834450847744,28.4834450847744,22.8399623351316,22.8399623351316,22.8399623351316,22.7881498083324,22.5942785274227,22.5942785274227,22.5942785274227,21.8258749870444,21.8258749870444,19.7748547598416,19.7748547598416,19.7748547598416,19.7748547598416,19.7748547598416,19.7748547598416,19.7748547598416,18.2918033103462,18.2918033103462,18.2918033103462,18.2918033103462,18.2918033103462,18.165890845975,17.5377764870112,17.5377764870112,17.5377764870112,17.5377764870112,17.5360392481338,17.5360392481338
3401,5103,19.232692688301,18.3415819710107,18.3415819710107,18.2664429790599,18.2664429790599,18.2664429790599,17.9700042094237,17.9593867503583,17.9593867503583,16.3729285722487,15.4176519118346,15.4176519118346,15.4176519118346,15.3508613471318,15.3508613471318,15.0819402097949,15.0819402097949,15.0819402097949,13.9095735544988,12.154847610679,12.154847610679,12.154847610679,12.154847610679,12.154847610679,12.154847610679,12.0346875387709,12.0346875387709,12.0346875387709,12.0346875387709,12.0329502998934,12.0329502998934
3402,5103,20.604249723528,20.3202707864717,20.3202707864717,20.245131794521,20.245131794521,20.245131794521,19.1217754450468,19.1111579859813,19.1111579859813,17.6402760117927,16.5265015548861,16.5265015548861,16.5265015548861,16.0591503250088,16.0585351227807,15.7896139854439,15.7896139854439,15.7896139854439,15.1769209940428,13.4221950502231,13.4221950502231,13.4221950502231,13.4221950502231,13.4221950502231,13.4221950502231,13.3020349783149,13.3020349783149,13.3020349783149,13.3020349783149,13.3002977394374,13.3002977394374
3403,5103,18.1602079339056,18.1602079339056,18.1602079339056,18.0850689419548,18.0850689419548,18.0850689419548,17.6396909572631,17.6317913798058,17.6317913798058,17.5388961357595,14.3946894953602,14.3946894953602,14.3946894953602,14.1616213406344,14.1616213406344,13.8927002032976,13.8927002032976,13.8927002032976,13.8927002032976,13.1233908071327,13.1233908071327,13.1233908071327,13.1233908071327,13.1233908071327,13.1233908071327,13.0032307352246,13.0032307352246,13.0032307352246,13.0032307352246,13.0014934963471,13.0014934963471
3404,5103,17.8748797648519,17.5909008277956,17.5909008277956,17.5157618358449,17.5157618358449,17.5157618358449,17.2193230662087,17.2087056071432,17.2087056071432,16.768879040262,14.6669707686195,14.6669707686195,14.6669707686195,14.6669707686195,14.6669707686195,14.3980496312827,14.3980496312827,14.3980496312827,14.1248570395276,12.3701310957079,12.3701310957079,12.3701310957079,12.3701310957079,12.3701310957079,12.3701310957079,12.2499710237997,12.2499710237997,12.2499710237997,12.2499710237997,12.2482337849222,12.2482337849222
3405,5103,21.1217921004818,21.1217921004818,21.1217921004818,21.0466531085311,21.0466531085311,21.0466531085311,20.6012751238393,20.593375546382,20.593375546382,19.2283847901149,16.9658018700173,16.9658018700173,16.9658018700173,16.49845064014,16.4978354379119,16.2289143005751,16.2289143005751,16.2289143005751,16.0803837900046,14.3256578461849,14.3256578461849,14.3256578461849,14.3256578461849,14.3256578461849,14.3256578461849,14.2054977742767,14.2054977742767,14.2054977742767,14.2054977742767,14.2037605353992,14.2037605353992
3406,5103,17.3324792666634,17.3324792666634,17.3324792666634,17.2573402747126,17.2573402747126,17.2573402747126,16.8120969926489,16.8041974151917,16.8041974151917,16.8041974151917,13.9562496440863,13.9562496440863,13.9562496440863,13.9562496440863,13.9562496440863,13.6873285067495,13.6873285067495,13.6873285067495,13.6873285067495,13.0018631435812,13.0018631435812,13.0018631435812,13.0018631435812,13.0018631435812,13.0018631435812,12.8817030716731,12.8817030716731,12.8817030716731,12.8817030716731,12.8799658327956,12.8799658327956
