origin,destination,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024
1410,4312,18.2648596501163,18.26280897824,18.26280897824,18.26280897824,18.26280897824,18.26280897824,18.2601222268826,18.2601222268826,16.5022110471135,16.5022110471135,16.3158641204993,16.3158641204993,16.2343729082204,15.5276489950242,15.5276489950242,12.8637956999711,12.762526729981,12.762526729981,12.2216464998476,12.2116293921624,12.2051754025894,12.1831804133658,12.1831804133658,12.1831804133658,12.0973258297919,12.0973258297919,12.0973258297919,12.0973258297919,12.0909387114652,12.0909387114652,11.7811838086783
1411,4312,20.643647502695,20.6426221930178,20.6426221930178,20.6426221930178,20.6426221928626,20.6426221928626,20.4391470473092,20.4391470473092,19.377527632298,19.377527632298,18.957148598778,18.1747873628301,18.1699582580653,18.1135648886787,17.1138391793041,14.6874320769412,14.6874320769412,14.6737401281912,14.1187877701802,13.7592547715546,13.7528007819817,13.7528007819817,13.7528007819817,13.7528007819817,13.7528007819817,13.7528007819817,13.7528007819817,13.7528007819817,13.7305358250921,13.7305358250921,13.3269266097915
1501,4312,24.8926476830781,24.8878727590017,24.8878727590017,24.8878727590017,24.8194303409319,24.8194303409319,24.8194303409319,24.8194303409319,23.5866990828201,23.4285407816666,22.7570205159547,21.4664324376808,21.4616033329159,21.0893940908473,20.6145821238837,18.1881750215209,18.1881750215209,18.1881750215209,17.8232909538119,17.8132738461231,17.491605895067,17.4905805511437,17.4905805511437,17.4905805511437,17.4883538923629,17.4883538923629,17.4435021290227,17.4435021290227,17.1892132147431,17.1892132147431,16.8794583119561
1502,4312,25.8555655944233,25.8545402847461,25.8545402847461,25.8078222020348,25.8078222020348,25.8078222020348,25.6055230551982,25.5702036379638,24.8983958237212,24.8875748645676,24.5065236924948,23.7399590274579,22.2363278739319,22.2363278739319,21.7371393508768,18.8372495357159,18.3605792740607,18.1846891609713,17.8555807018512,17.8280451997514,17.8215912101785,17.8215912101785,17.7593347726,17.7593347726,17.7593347726,17.7593347726,17.7593347726,17.3014404374635,17.1958278395907,17.1958278395907,16.8860729368038
1503,4312,25.563966920147,25.5629416104698,25.5629416104698,25.5629416104698,25.5629416104698,25.5629416104698,25.3606424636333,25.3606424634896,24.6032163624941,24.5923954033404,24.2086605304347,24.2086605304347,22.6372837856702,22.6372837856702,22.6372837856702,19.2382054474541,18.7615351857989,18.7615351857989,18.5359268022557,18.5083913001559,18.501937310583,18.501937310583,18.4396808730045,18.4396808730045,18.4396808730045,18.2921848258212,18.2921848258212,17.877670364544,17.6374752906608,17.6374752906608,17.3277203878739
1504,4312,27.7635074112445,27.7624821015673,27.2493067577729,27.2493067577729,26.5669252002352,26.5669252002352,26.5669252002352,26.5669252002352,25.3806780671747,25.3784515872306,24.8790938818543,24.8790938817663,24.8742647770015,24.7285967673412,23.9544785505149,21.8024894944724,21.8024894944724,21.2095726853981,20.6580526855709,20.6547154374568,19.8008737768464,19.7444801658644,19.7444801658644,19.7444801658644,19.7444801658013,19.7444801658013,19.7444801658013,19.7444801655995,19.7380930472728,19.7380930472728,19.4283381444797
1505,4312,30.2180347695396,30.2170094598624,28.9256256890815,28.9198253052002,28.2825090626869,27.9745846127029,27.9745846127029,27.9745846127029,26.5046815081592,26.5024550282151,26.0030973228388,26.0030973227508,25.998268217986,25.9178179932922,25.1436997764659,23.0117655188203,23.0117655188203,23.0117655188203,22.5487949510101,22.5487949506542,22.4897932357248,22.4333996247428,22.4333996247428,22.3816644948411,22.1762057544357,22.1762057544357,22.1762057544357,22.1762057544357,22.169818636109,22.169818636109,21.8600637328489
1506,4312,24.0778060214829,24.0767807118057,24.0767807118057,24.0767807118057,24.0767807118057,24.0767807118057,23.8744815649692,23.8391621477348,23.1673543334922,23.1565333743385,22.7754822022658,22.2210349326143,21.2038308739475,21.2038308739475,20.7046423508924,17.8047525357314,17.3280822740762,17.3280822740762,17.102473890533,17.0749383884332,17.0684843988603,17.0684843988603,17.0062279612817,17.0062279612817,17.0062279612817,17.0062279612817,17.0062279612817,16.5483336261453,16.4328191909387,16.4328191909387,16.1230642881517
1507,4312,41.0766166840176,41.0755913743404,39.7842076035595,39.7784072196782,39.141090977165,38.833166527181,38.833166527181,38.833166527181,37.3632634226372,37.3610369426932,36.8616792373168,36.8616792372288,36.856850132464,36.6338391508614,35.0921105919908,32.9576129347286,32.9576129347286,32.8784498714367,31.0905441133274,31.0754008488606,30.5490360420257,30.4926424310437,30.4926424310437,30.4926424310437,30.4926424309805,30.4926424309805,30.4926424309805,30.4404306488563,30.4340435305296,30.4340435305296,30.1242886272695
1508,4312,26.851528998953,26.8505036892758,26.8505036892758,26.8505036892758,26.8505036892758,26.8505036892758,26.6482045424393,26.6482045422956,25.8907784413001,25.8799574821465,25.4962226092407,25.4962226092407,23.9178745606742,23.9178745606742,23.9120005461136,20.5187962224582,20.042125960803,20.042125960803,19.8165175772597,19.78898207516,19.782528085587,19.782528085587,19.7202716480085,19.7202716480085,19.7202716480085,19.5727756008252,19.5727756008252,19.1582611395481,19.1445809696008,19.1445809696008,18.8348260668139
