seg_id,long,lat,pos_x,pos_y,index,speed,time,usage_type,terrain
rail_621,118.40621678259,36.86292846202,8403,4344,74185602,250,0.0020386789464415,passenger,1
rail_621,118.411994457175,36.8625503590878,8404,4344,74194431,250,0.00203867896415499,passenger,1
rail_621,118.417772074669,36.8621719969979,8405,4344,74203260,250,0.00203867898187634,passenger,1
rail_621,118.423549635036,36.8617933757538,8406,4344,74212089,250,0.00203867899961024,passenger,1
rail_621,118.429327138237,36.8614144953595,8407,4344,74220918,250,0.00203867901735581,passenger,1
rail_621,118.435104584234,36.8610353558189,8408,4344,74229747,250,0.00203867903510862,passenger,1
rail_621,118.440881972987,36.8606559571358,8409,4344,74238576,250,0.00203867905287019,passenger,1
rail_621,118.446161520974,36.8557751034327,8410,4345,74247406,250,0.00203867907205131,passenger,1
rail_621,118.451938457952,36.8553952088504,8411,4345,74256235,250,0.00203867908982328,passenger,1
rail_621,118.457715337583,36.8550150551519,8412,4345,74265064,250,0.00203867910760161,passenger,1
rail_621,118.463492159828,36.8546346423411,8413,4345,74273893,250,0.00203867912538836,passenger,1
rail_621,118.469268924649,36.8542539704219,8414,4345,74282722,250,0.00203867914318817,passenger,1
rail_621,118.475045632009,36.8538730393981,8415,4345,74291551,250,0.00203867916099531,passenger,1
rail_621,118.480822281868,36.8534918492735,8416,4345,74300380,250,0.00203867917881722,passenger,1
rail_621,118.486598874188,36.853110400052,8417,4345,74309209,250,0.00203867919664574,passenger,1
rail_621,118.492375408932,36.8527286917375,8418,4345,74318038,250,0.00203867921448672,passenger,1
rail_621,118.498151886061,36.8523467243339,8419,4345,74326867,250,0.00203867923233825,passenger,1
rail_621,118.503928305536,36.8519644978449,8420,4345,74335696,250,0.00203867925019808,passenger,1
rail_621,118.50970466732,36.8515820122746,8421,4345,74344525,250,0.00203867926807138,passenger,1
rail_621,118.515480971375,36.8511992676267,8422,4345,74353354,250,0.00203867928595475,passenger,1
rail_621,118.521257217661,36.8508162639051,8423,4345,74362183,250,0.00203867930384466,passenger,1
rail_621,118.527033406142,36.8504330011137,8424,4345,74371012,250,0.00203867932174821,passenger,1
rail_621,118.532809536778,36.8500494792564,8425,4345,74379841,250,0.00203867933966109,passenger,1
rail_621,118.538585609532,36.849665698337,8426,4345,74388670,250,0.00203867935758313,passenger,1
rail_621,118.544361624364,36.8492816583596,8427,4345,74397499,250,0.00203867937551736,passenger,1
rail_621,118.550137581238,36.8488973593278,8428,4345,74406328,250,0.00203867939346107,passenger,1
rail_621,118.555913480115,36.8485128012456,8429,4345,74415157,250,0.00203867941141699,passenger,1
rail_621,118.561689320956,36.848127984117,8430,4345,74423986,250,0.00203867942937983,passenger,1
rail_621,118.567465103723,36.8477429079458,8431,4345,74432815,250,0.00203867944735343,passenger,1
rail_621,118.573240828379,36.8473575727359,8432,4345,74441644,250,0.00203867946533927,passenger,1
